0259F6E9C112E7DB_3E28C7410CAD5866_6031_UN,O(C(=O)CC1CCN(CC1)C(=O)OCC=C)CC2=NC(=C[NH]2)C(C)(C)C
0E593B5FDF79B9CA_832A9259CBECBF09_6041_UN,C1(=CC2=C(C=C1)[NH]C=C2C3CC3)NCC(O)(CO)CO
31FFEEF5D1635F5B_31BD9986381FFED0_6031_DP,N1[C@@H]([C@@H]2C[C@H]1C(=O)C2)C(=O)OCCCC4=C(C(OCC)=O)[N]3N=C(C=C3N=C4)C
32A3AD7ACA1B1CF3_5248C0751EA22D2B_6039_UN,COC13CCCC1(COCC2NC(NC(=C2C(OCC)=O)C)=O)CCO3
34B299F9F125EAC7_AEC3931DACB8EF9E_1031_UN,[N]1(CCOCCOCCOCC#C)C2=C(C(=C1C)C(OCC)=O)CCC2
49D9065C17B5FF66_DE4B12BD9ACBEA1A_6035_UN,CC(C)OC2CCC(COC1=C(CCC(OCC)=O)C=NC(=N1)S)CC2
4F636FE04D234627_84181EFC2F316436_6031_UN,COC2CC1(CCCN1C2)C(=O)OCCOCCNCCN(CC)CC
501D85E37D29D868_4D0F50A513EC6DD9_6038_UN,CC2(CNC(CC1C(=NN(CCC(C)C)C1=O)C)=O)CCOCC2
5217E2F6E21D88EE_41DDB87CEBA82729_6038_UN,COC2(CC(CNC(C1CN(CC)CCC1)=O)(C2)C(=O)OC(C)C)OC
54558601154DAB38_7036599DAFE13B68_2875_UN,N2=N[N](CC(=O)ON1C(=O)CCC1=O)C=C2COC3CCC(CO)CC3
6888B3CFEE40E2C5_DEBF0281AF9F94EB_6031_UN,O(C(=O)C1CCC(CC1)OCC2CCC2)CC(CN)CC3CCOCC3
6A66B2FF76FEC5D0_60340548D71B700D_6031_UN,O(C(=O)C12CCC(=O)N1CCS2)CCCOCCOCCOCCOC
87407D6A352C8887_DA7FD1AAF0500E29_6039_UN,O(C(CC1CCOCC1)C(=O)O)CC2NC(NC(=C2C(OCC)=O)C)=O
9909FFA5E2965B23_C15352B9B629A691_6003_UN,COCC(OC2=CC=C1C(N(C(C)C(=O)O)C(C1=C2)=O)=O)C(=O)O
A013F93D8688B414_47CE3B6F5AC7ACB6_6039_UN,COC1(CCC1)C(COCC2NC(NC(=C2C(OCC)=O)C)=O)N=[N]#N
A24B16B422A59CFE_CBF8D18B6EF8C76C_6038_UN,CO[C]3(C[C]2(C[CH](CNC([C@H]1C[C@]1(C(OCC)=O)C(C)C)=O)C2)C3)OC
A2C394BB2C6814EA_8FFCC7C3406D0405_6039_UN,COC1(CCC1)C(COCC2=C(C(OCC)=O)C(NC(N2)=O)C)N=[N]#N
AEFDC16D5173E963_6B317D40CEAF82C6_6038_UN,O(CCOCCOCC1CCCO1)C(CCN(CCOCCOC)C)=O
B60066FCF0E6DDF3_AAD07E509E1B2D98_6031_UN,COCCOC1CCC(CC1)C(=O)OCCOCCOCCOCC#C
B69885B4DEA3ADFC_D062E24ABECE111F_6003_UN,OC(=O)C1=C(C=NN=C1)OC2=CC=C(C(OC)=O)C(=C2)[S](=O)(=O)N
B8306C6424A130BC_10819E110ED7CF80_2875_UN,OCCOCCOCCOCC[N]1N=NC(=C1)CO[C@H]2CC[C@H](N)CC2
CC05CB0F6854146E_6945C0EC7251E3F0_6039_UN,O(C1CC(CC(=O)O)C12CCC2)CC3NC(NC(=C3C(OCC)=O)C)=O
DC778DE1616A59FE_D57509CFA951B0F6_6031_UN,CC12CSCC(=O)N1C(CS2)C(=O)OCCOCCOCCOCC#C
E1A606CF487CDBFC_348A1784543FD469_6039_UN,O(CC1(CCCC1)CC(=O)O)CC(NC2=NC(=CS2)CC(OCC)=O)=O
F2F376EB6358CAC5_B258D4E2DB35C280_6031_UN,OB(O)CCCCCC(=O)OC[C@@H]1CCCC[C@H]1O[Si](C(C)(C)C)(C)C
FFF320A24EE0C41B_9261B9ACA2E9324F_6003_UN,CC(C)COC(=O)C(C)OC2=CC1=C(C(CC1)=O)C=C2NC(C)=O
070DF891B852F277_C3139C5A8174F57F_6041_UN,CN(C)C1=NC(=NC(=N1)NC3=C[N]2C(=NN=C2C=C3)C4CCC4)N(C)C
09D6FBDDAFEAE8A2_B35B953E69838193_6003_UN,O(C1=C(C=CC(=C1)F)[N](=O)=O)C2=C([N](=O)=O)C(=CC=C2)[S](=O)(=O)Cl
259866221C1573F5_7DC95A9C65DAC5AE_6029_UN,FC(F)(F)[S](=O)(=O)N([S](=O)(=O)C(F)(F)F)[S](C1=C(C)[N](C(=N1)C)C)(=O)=O
3BF60CEB220947F8_7CD5FF008F42133F_6041_UN,CN(C)C1=NC(=NC(=C1)NC2C4CCC2CC3=C(C=CC=C3)C4)N(C)C
41DB8570032F088B_9FE5AD60BF3346FE_6026_UN,COC1=CC(=C(C=C1)[S](=O)(=O)N(C)C2=C(C(=CC(=C2)F)Br)[N](=O)=O)OC
4216BF3DE47954C4_4CA1575F9DFA6BAE_6003_UN,O(C1=C(C=CC=C1Cl)[N](=O)=O)C2=C([N](=O)=O)C(=CC=C2)[S](=O)(=O)Cl
425AB592109A165A_D4C2AC403FFE2FD2_6029_UN,FC(F)(F)[S](=O)(=O)N([S](=O)(=O)C(F)(F)F)[S](C1=C([N](N=C1C)C)F)(=O)=O
4CEB1D9C56A9620E_49D24830E15115DC_6003_UN,O(C2=C1C=CC=CC1=C(C=C2)[N](=O)=O)C3=C(C(=CC=C3)N(C)C)[N](=O)=O
5FD6C0F1A4921732_B2FE6A941D31F707_6029_UN,O=C(CN(C1=CC=CC=C1)[S](C2=C(C=C(N(C)C)C=C2)[S](=O)(=O)Cl)(=O)=O)C3=CC=CC=C3
6543C4BC787D0360_70284D21D9980593_6029_UN,N(C1CCN(CC1)[S](=O)(=O)F)[S](C4=C(C2=NN=C([N]2C3=CC=CC(=C3)C(F)(F)F)S)C=CC=C4)(=O)=O
7D916B6F3633199E_2E0B02D3ADA10B75_6028_UN,FC(F)(F)[S](=O)(=O)N([S](=O)(=O)C(F)(F)F)[S](C1=NN=C([N]1CC)C)(=O)=O
ABC14DD51D23A632_A7D56B3F91FB4415_6041_UN,CN(C)C1=NC(=NC(=N1)NC2(CCC2)C3=NN=C4CCCC[N]34)N(C)C
ACFD0128F7F69AE5_930E52B981D9517C_6031_UN,CCN(CCOC)C(=O)COCC(=O)OCCN(C(CCCC)=O)CC
AE445FF449D33F48_9711187ED3F2F286_6041_DP,CN([C@H]1C[C@@H]2CC[C@H](C1)N2)C3=NC(=NC=N3)NC4=C(C=C(C=C4F)F)F
E93A547881156C51_46E9BD3078BE4D2C_6039_UN,O(CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCN=[N]#N
EAACA741DC6E1ACA_A4774732E978F996_6041_UN,C1(=NC(=NC(=C1)C2=CC=CC=C2)C3=CC=CS3)NC4=C(N(C)C)C=CC(=C4)[S](=O)(=O)N(C)C
FCD589D5A9EC6A5C_A295A1D4786B2FBE_6041_UN,CN(C)C1=NC(=NC(=C1)NC2=C(C=CC=C2)N3CC4CCC3C4)N(C)C
0870876143F88BA7_0BF8C938AC6CE21A_6031_UN,O(C(=O)CCCOC1=CC=C(C=C1)Br)CCC3=C[N]2N=CC(=C2N=C3)Br
0C739EE659B04559_CEB667D9F6232955_6039_UN,O(CCSCC1=NC=CC=C1)CC4=C2C=CC=CC2=C3C=CC=CC3=N4
21C447C985771621_8BF5119151BD076D_6035_UN,O(CC12CCCN(CCC1)C2)C4=C3[N](C=CN=C3)C(=N4)C5=CC=CC=C5
2660EA0F399BB1C0_3565862D59E2650D_6035_UN,O(CC12CN(CC1)CCC2)C4=C3C=CC=CC3=NC(=N4)C5=CC=NC=C5
2B7E22FAD2E60F07_E72B725FD16ADEA9_6039_UN,O(CCC1=NN=C(O1)C2=CC=CC=C2)CCCOCCC3=CC=CC=C3
34551F30964B54C7_5DAB2E8AFAA63BD8_6003_UN,CCCC1=CC=C(C=C1)COC3=CC2=C([NH]C=N2)C=C3C(F)(F)F
36E8675442E2447D_FC843CA6F7459309_6035_UN,O(CCOCC1=CC=CC=C1)C3=C2[N](C=CN=C2)C(=N3)C4=CC=CC=C4
371399C0EB40A4B6_F3A3BBE7D9E92E0F_6039_UN,O(CCCC2=N[N]1C=CC=NC1=N2)CCOC3=CC=C(OCCC)C=C3
3F99F9740EC494E7_0CA6A904A81E6CAD_6039_UN,O(CCOCCCCOCC1=CC=CC=C1)CC2=NN=C3[N]2CCOC3
48EB8AF95171E626_DFF8DD8C0F555E3A_6039_DP,O(C1(CCC2(CC1)OCCO2)C3=CC=C(C=C3)F)CCCCCCCN
6A939CCE1CD5EFFA_DED90A3B521CAC71_6041_UN,C2(=NC1=NC=N[N]1C(=C2)C3=CC=CC=C3)NCCCCCCCCCC
76A7EAAE2F0D94E0_BEC2C042750C1111_2875_UN,ClC1=CC=C(C=C1)OCC[N]2N=NC(=C2)CCCCC3=CC=CC(=C3)Br
8797644FB606B746_5752D39578259036_6003_UN,CC2=NC1=NC(=N[N]1C(=C2)C)CCCOC3=CC=C4C(=C3)C(OC4=O)=O
96B12BB0E2453211_FC55B6EEFF88D4B7_6039_UN,CC1CCCCN1CCCOCC2=NN=CO2
99248F6D7D396149_B036433BBFC293C0_6035_UN,CC45CCC(COC2=C1[N](C=CN=C1)C(=N2)C3=CC=CC=C3)(CC4)OC5
B2B5E8E6507FC520_10529F695FC4C298_6039_UN,O(CCCOCC1=CC=CC=C1)CCC(NC2=C([N](=O)=O)C=CC=C2)=O
B7AE226756183A8A_7484ABAAFE42AD93_6035_UN,O(C23CC1CC(CC(C1)C2)C3)C5=C4[N](C=CN=C4)C(=N5)C6=CC=CC=C6
C41EDC93D8CE2012_EB81639A9CE3ADCF_6039_UN,O(CCCOCC1=CC=CC=C1)CC2=NN=C(C=C2)OC3=CC=CC=C3
C7870B891B69E872_99383EDAC2CFBA2F_6003_UN,COCCC1=CC=C(C=C1)OC3=CC2=C([NH]C=N2)C=C3C(F)(F)F
CC6B8B74E9404B91_037BF0273586B453_6035_UN,O(CC12CCC(CC1)CC2)C4=C3C=CC=CC3=NC(=N4)C5=CC=NC=C5
D57A36C83CB2F708_B40EFCFCB373AF57_7022_UN,CCCOCCOC1=CC(=CC=C1)OCCC3=C[N]2N=CC(=C2N=C3)Br
DB73DB5FE99C8154_E759ADA1752D7C8D_7015_UN,CC1=NC(=NC(=C1)Cl)N[S](=O)(=O)CCCl
EE38981A131CFF3F_B0897F5A7DB4B926_6038_UN,O(CC1=NC(=NO1)C2=CN=CC=C2)C(=O)COC3=CC(=C(C=C3)Cl)Cl
F71E3E6F7D19C077_346FA7D382C4C58C_2201_UN,C12=NC5=C(C(=C1N3CC2CCC3)C4=CC=C(CCCC)C=C4)C=CC=C5
23D206422EC1D1CC_3DBB6788F0465F33_6039_UN,O(C(CCCC#C)C1=NC=CC=C1)CC2=NOC(=N2)C(OCC)OCC
40C995D481DAEA28_F6EB6679F2A73AA3_6031_UN,COCCOCCOCCCC(=O)OCCOCCOCCOCCCl
42294F6C8A61414E_2535F28154B920BD_6038_UN,CCOC3CC(OC(=O)CN2N=C1CCCCCN1C2=O)C3(CC)CC
5937A03C5C46C1EB_84B42CCFD15162BB_2875_UN,COC(=O)C1=CSC(=N1)C[N]2N=NC(=C2)CCCN3CCOCC3
6F98616D12547DE9_A7877BF3DF410445_6038_UN,CCOC(=O)C(OC(=O)[C@@H]1CC[C@@H](O1)C(=O)N2CCOCC2)CCSC
7DDCB83E9FAE826E_0E40DAB5815DB1C0_6003_UN,O(CC1=NN=N[N]1C2=CC=CC=C2)C3=C(C(=CC=C3)F)C(F)(F)F
865EF97ED3D89010_7920DB7E9D643D6F_7019_UN,FC(F)(F)COCC[N]1N=NN=C1C=C[C@@H]2CCO[C@H]2C3=NC=C[N]3C
9E6033BFFF09343C_751197594E505895_1031_UN,CCC(CC)C(C[N]1C(=C(C(=C1C)C(OCC)=O)C)C)N2CCOCC2
A2CBC3F73C45A359_99EC046610EBA312_6035_UN,CCOC(CN3CCC(OC2=CC1=C(OCC[C@H]1N)C=C2)CC3)OCC
B078449033A5B854_E7BDAA76E5A5AADA_2267_UN,CN3CCN(CCC#CC2=CC=C([N]1N=NC(=C1C)C(=O)O)C=C2)CC3
B4C6F95D8B7859ED_34C8C7626CE550B0_6038_UN,CCO[C@@H]1CCCC[C@H]1OC(=O)C(N2CCOCC2)C3=CC(=CC=C3)F
C82F5B06F37CDD1B_9B13DB0A1AAC187E_6039_UN,CCC(OCC(=O)N1CCC(CC1)C(=O)N2CCCCC2)CCC(C)C
DC7C47548B9F1FB0_EDC9726EFCBE730A_6041_UN,CC(C)[N]1C=NC(=C1)NCCC#N
E5F9A004A00A79CE_61CE6DD7CF9E5E5D_7019_UN,CCOC(=O)N1CCN(CC1)C(=O)C=CC=CC=CCCCCCCC
EA68967B64C35129_D6297D75C14104BD_6038_UN,CCCCCC(OC(=O)CC1CCC2(CC1)OCCO2)CC(=O)OCC
0831A21186E2E88C_DF625024B5B3B438_2875_DP,COC(=O)C1(CCNCC1)[N]2N=NC(=C2)CO[C@H](C)[C@H](N)C(=O)O
15EA9CD483EEB428_3784A4A5D5101A6B_6003_UN,COC(CC(C)(OC1=C(C=CC=C1OC)[N](=O)=O)C(F)(F)F)OC
2E7F38C6CEAEBE20_7318467C4294D2B8_6038_UN,CC(C)C[C@H](NC(=O)C1(CCOCC1)C2CCCCO2)C(=O)OC(C)C
41DB57F79022FE8C_CED93BE0C7F0570B_6038_DP,N(CCC(=O)NC(=O)N)C(CCC(OCCOC(CCC(O)=O)=O)=O)=O
420031949698F777_B7D9F8560947F933_2875_DP,CCOC(=O)C(CC[N]1N=NC(=C1)CCC[C@H](N)C(=O)O)C(=O)OCC
85C634A0213085E9_0DE932C4E8DB150B_6038_UN,CC(=O)OCC(COC(=O)CN1C(=O)N(CC=C)C(=O)C1=O)OC(=O)C
8C6F0786ADBD60F3_EE707F270594275F_6039_UN,OC(=O)CCC(=O)NC1=C(C=CC=C1)OCCO[P](OCC)(=O)OCC
A2010AFABB5C5899_B8708283F400D5B5_6038_UN,CCCCCCCOC(CCCCCCCCCCCCCCCC)=O
A327402F4518643E_3F6FB4006BC01E76_6035_UN,CC(OC1=NC(=NO1)C(C)N)CC2CCCCN2
AE43749EC3C13C0F_920C9D6A370EE529_6038_UN,CC[C@H](C)[C@H](NC(C(CC(C)C)N1CCCCC1=O)=O)C(=O)OC(C)C
BAC1FA737A8BD00D_7F6D6DF3AE5B48D7_6038_UN,CC[C@H](C)[C@H](NC(C1CCCCN1C(CC(C)C)=O)=O)C(=O)OC(C)C
DDB48A6601ADE761_4109C864F8609F6E_6038_UN,CC(NC(=O)[C@@H]1CC[C@@H](O1)C(=O)N2CCOCC2)C(C)N3CCOCC3
DE55BDDCB2DEE079_E76C7B1A0662E070_6038_UN,O(CCOCCOCCOCCN=[N]#N)C(CCCN(C(OC)=O)C)=O
F41037BCD900A2DD_8060A545835DED8E_6038_DP,CC(C)OC(C)(C)CNC(CCC(OCCOC(CCC(O)=O)=O)=O)=O
06FF067EE4A16B1F_73E80BCE7B22D0BD_6003_UN,O(C1CCCC2=C1C=C(C=C2)Cl)C3=CC=C4C(=C3)CCCCC4=O
19B52AA951D4DB40_5C1152609844DE6D_6035_UN,O(CCN2CCC1=C(C=CC=C1)C2)C3=CC=C(C=C3)C4=CC=C(C=C4)Br
2D971FA916BD376B_0947D07DBED46D37_2875_UN,FC1=C(C=C(C=C1)[N]2N=NC(=C2)C3CCC(CC3)C4OCCO4)Cl
3AC7A2D960DDB9E4_E5504CEEF413FE74_6031_UN,CC1=N[N](C=C1)C2=CC(=CC=C2)C(=O)OCC#CBr
51AA1694BCD68CE0_1B1DD3111E5C5653_6026_UN,FC1=CC(=C(C=C1)F)[S](=O)(=O)N2CCCC4(C2)OC3=C(C=CC=C3)C=C4
84E517EF9531EACF_1047458F60765900_6034_UN,BrC1=CC(=CC=C1)C3=NC2=C(C=CC=C2)N3CCC4=C(C=CC(=C4)Br)Br
9F22F82B7C7A2475_F1CBBC0C0CD4CBC4_6041_UN,C1(=CC=C(C=C1)N2CCCCC2=O)NC3=C(C=C(C=C3)C4=CC=CO4)F
A0565D6219BC03EE_750C3FE4CE93EC47_6034_UN,BrC1=CC(=CC=C1)C3=NC2=C(C=CC=C2)N3CCC4=C(C=CC(=C4)F)Br
A5C88F09E72FB1D7_61A895F85B6D7985_6041_UN,FC1=C(C=C(C=C1)NC3CN(CC2=CC=CC=C2)C4(C3)CCCCC4)F
A7E1BF229620B1C9_F39A3ED3EE3C033D_7022_UN,C1(=CC=C(C=C1)F)OC4CCOC3(CCN(CC2=CC=CC=C2)CC3)C4
AB6E491A4F28F104_C8F8AFBB1E389DAC_6034_UN,BrC1=CC(=CC=C1)C3=NC2=C(C=CC=C2)N3CCC4=C(C=C(C=C4)F)F
B1281C17700A66A0_0AB2C188CE3BBC98_7022_UN,C1(=CC(=CC=C1)C2=CC=C(C=C2)Cl)OC3CCCCCCCCCCC3
BA64FC812493B537_6E0BB3D755C4B97F_7022_UN,C1(=C(C=CC(=C1)F)F)NC3CN(CC2=CC=CC=C2)C4(C3)CCCCC4
BFDFD52DDAC7769E_7EDEE70552AFBBB0_6034_UN,BrC1=CN(C(C=C1)=O)CC3=NC2=C(C=CC=C2)[N]3CC4=C(C=CC=C4)F
C13FC452D89D10E2_9C48A0DE140A326C_7013_UN,N3=C(C1=CC=C(C=C1)N2CCCC2)[N](C4=C3C=CC=C4)C5=CC=NC=C5
C3006ABD8BA859FB_C31D1309806252E5_2875_UN,ClC1=C(C=CC(=C1)C[N]2N=NC(=C2)C4CCN(CC3=CC=CC=C3)C4)I
E33943FEB99B8909_CCA5A55807E8D0BE_7022_UN,C1(=CC(=CC=C1)C2=CC=C(C=C2)Cl)OC4C3CCOC3C45CCCCC5
F7DBDF2C96A6284E_96CCD14CDA97A14C_7022_UN,C1(=C(C=CC=C1)Cl)OC4CCOC3(CCN(CC2=CC=CC=C2)CC3)C4
FBD6979BC66BEF10_64C28E645310118D_7022_UN,C1(=CC(=CC=C1)C2=CC=C(C=C2)Cl)SC3=CC=C(C=C3)C4CCCCC4
0F8802FDAD6AC132_085B1D9E7C786031_6038_UN,N(CC2(CN1CCOCC1)CCCCC2)C(=O)CCC3C=NC=NC3=O
1218F964434D6551_4762103D419D863E_6035_UN,O(CC12CC(CO1)CCC2)C3=CC=C(C=C3)C4=NC5=C(N=C4)C=CC=C5
1AD8ADF08ECA6F7A_04673EA42D9A8875_6039_UN,O(C3=C2N=C1C=CC=CC1=NC2=CC=C3)CC5CN4CC(CCC4=O)O5
36F371E416C847CE_51E661F442BDE335_6003_UN,CCOC1=CC(=CN=C1)CCCOC2=CC=C3C(=C2)N=CNC3=O
42191394A3097C2F_700666CFC08DD8A1_6006_UN,C1(=NC3=C(C=C1)N2CC[C@@H](C2)N3)C4=CC=C(C=C4)OCC5=NC=CC=C5
43B0688CB85E82E0_23DDD8B0AE0CAA13_7005_UN,N3=C(C1N2CCN(C1)CC2)[NH]C4=CC(=CC=C34)C6=NC5=C(C=CC=C5)S6
46F71A244F4C4FCF_096DE743F522DED4_6031_UN,O(C(=O)[C@@H]1C[C@H]2C[C@H]1C3(C2)NC(=O)NC3=O)CC4(CN)C5CCC(C4)C5
55D5C12610C84602_2437FE43C6A861AE_6041_UN,C2(=N[N]1C(=NN=C1C=C2)C3=CC=NC=C3)NC56CN4CN(CN(C4)C5)C6
616A9255874B48ED_EC5ED365C2E81CE1_6035_UN,O(CC12CCCN(CCC1)C2)C3=CC(=NC4=CC=N[N]34)C5=CC=CC=C5
61D30835FCA6FFE1_DBF37DCECE93FE1C_6041_UN,C2(=NC1=NC=N[N]1C(=C2)C3=CC=CC=C3)NCC46CC5CC(CC(C4)C5)C6
65A0744EF363CDC8_DC1036F1D1F9A0DB_6031_DP,N2CCC1(CCOCC1)C(C2)C(=O)OCCOCCOCCOCCCl
6F79EEAC367A2808_46619B2E351A9433_7005_UN,N3=C(C1N2CCN(C1)CCC2)[NH]C4=CC(=CC=C34)OCC5=CC=CC=C5
8B1BB05A453541D6_DA7B176ADF152A27_6039_UN,CCOC(CN3CCC(OCC2CN1CC(CCC1=O)O2)CC3)OCC
9012E13F87BDF8D3_CE652621314E39C7_6035_UN,O(CC12CCC(CC1)CC2)C3=CC=C(C=C3)C4=NC5=C(N=C4)C=CC=C5
955615CD10CAF6E4_E0D40B35A518C4A6_6039_DP,N3CC[C@@H]4CC[C@@H](OCCOC(C1=CC=CC=C1)C2=CC=CC=C2)[C@H]3C4
B0B2E99FD136AA51_D8687EAA39A28F29_6039_UN,CCOC(CN3CCN(CCOCC1=CSC2=NCCN12)CC3)OCC
BA1BDE1E7728C36C_8E535BBA051F1644_7022_UN,C1(=CSC=C1C(F)F)OCC[C@@H]2C[C@H]3CC[C@@H]2C3
D41B5A3F721436EA_D297281A67BA2528_6039_UN,O(CC12CN(CC1)CCC2)CC3=NC(=NC=C3)C5CC4=C(C=CC=C4)O5
D629C3274C56B7EB_4EBE83F26540697A_6039_UN,O([C@H]1[C@H]3CC2C[C@@H]1CN(C2)C3)CC4=CC(=CN=C4)OCC5=CC=CC=C5
D9126DE52309B463_B68DC91C435DD7CB_2875_DP,N1C2CCCC1CC(C2)[N]3N=NC(=C3)C(OCC)(OCC)OCC
DB465DA135D84A9A_770C54443C446C6C_6035_UN,O(C1CC2CCCC(C1)N2CC3=CC=CC=C3)C4=CC=C[N]5N=CC=C45
DB465DA135D84A9A_AFF1D2B40ACB197E_7022_UN,C1(=CC=C[N]2N=CC=C12)OC3CC4CCCC(C3)N4CC5=CC=CC=C5
DBA6B73B4E02D7C6_2B09189CDD79E4BE_6031_UN,O(C(=O)CCCCCCN1C(=O)C=CC1=O)CC2=CN=C3COCC[N]23
EBB36B9050885644_122BCD8DF7458494_6038_UN,COC(COC(=O)C12CCC(F)(CC1)CC2)C3CC3
EC4954A3D9C2B009_1A026E200545134E_7005_DP,N4=C(C23CC1(CC(CC(N)(C1)C2)(C)C3)C)[NH]C5=C6C(=CC=C45)N=CC=C6
EC90FFF2913153A1_46619B2E351A9433_7005_UN,[NH]2C1=CC=C(C=C1N=C2C3N4CCN(C3)CCC4)OCC5=CC=CC=C5
F417C24AC0E08FA5_F87B502B5D2AE899_6035_UN,O(CC12CN(CC1)CCC2)C3=CC=C(C=C3)C4=NC5=C(N=C4)C=CC=C5
09F380CB4FB950A2_4A9DDFB64B16A586_6041_UN,C2(=C(C=C1COCCC1=N2)C#N)NC5CCC4=NC3=C(CCCC3)[N]4C5
16742040DA585289_6DF22779CBC6F5BE_6041_UN,C2(=C(C=C1C3CCC(C1=N2)C3)C#N)NC5=C4CCCC4=CC6=C5CCC6
1EEB3BCA3E5D5F81_ABF536B2A6ADF5CF_6041_UN,C1(=NC2=C(C(=C1)C#N)C=CC=C2)NC5CCC4=NC3=C(CCCC3)[N]4C5
239A4575123E1367_584F2F39D99195AE_6041_UN,C1(=NC2=C(C=C1)C=C(C#N)C=C2)NC5CCC4=NC3=C(CCCC3)[N]4C5
47A0046A4B6820FA_329D2374F1AFAF28_2875_UN,N3=N[N](C2=C1CCCCC1=CC=C2)C=C3C4=CC=C(N=C=O)C=C4
54835598A457E7FA_9FD2C62B4B1EA0AD_6041_UN,FC1=C(C(=C(C(=C1F)F)NC2=C(C(=C(C)C=C2[N](=O)=O)C)[N](=O)=O)F)F
690F04427000071C_BBA4B6B1E19F804E_6041_UN,C2(=C(C(=C1CCCCCCC1=N2)C#N)C#N)NC3=CN=C(N(C)C)N=C3
762AA81D442AD0FC_EE39769455163F6D_6041_UN,C1(=CC2=C(C=C1)[NH]C3=C2CCCCCC3)NC4(CCCCCCC4)C#N
77388944867415D1_C55C7C1FF7B30485_6038_DP,N(C2CCC1=C(C=CC=C1)CC2)C(C3C4=C(CCN3)C(=C(C=C4)F)F)=O
8F3CA0B4A2EDD9F2_BB893131CB838877_6041_UN,C2(=C(C=C1CSCC1=N2)C#N)NC3=CC5=C(C=C3)[N]4CCCCCC4=N5
932EF58CBE5D3E7B_104AC5AFE5EF5321_6041_UN,C2(=C1C4=C(SC1=NC(=N2)C3=CC=CS3)CCC4)NC5=C[N](C)N=C5C#N
953A48A599557449_9D6B3EB4C310FF02_6003_UN,O(C1CCOC2=C1C=C(C=C2F)F)C3=CC4=C(C=C3C#N)[NH]C=N4
9DBCD366E65D97CE_D41A21073EED71F5_6041_UN,C2(=C(C=C1COCCC1=N2)C#N)NC3C4=C(CCC3N(C)C)C=CC=C4
A785BEEA439E5A29_8869FF8BF11DB939_2201_UN,C12=NC5=C4C(=C1CCC3=C(C#N)C(=O)NC=C23)CCC4=CC6=C5CCC6
B218E0D7642CEFAD_14E74017FBBEE68F_6041_UN,CC1=NC4=C(C(=C1)NC2CC3=C(CC2)N=CC(=C3)[N](=O)=O)C=CC=C4C
B61D25D96AB8C3DC_E591A6E865DB8864_2201_UN,ClC3=C(C=C2C1=NC5=C4C(=C1CCC2=N3)CCC4=CC6=C5CCC6)C#N
C98BFDA85DFE722C_37625BF3C0D34721_6041_UN,FC2=C1C(=N[NH]C1=CC(=C2)C#N)NC5CCC4=NC3=C(CCCC3)[N]4C5
D094E8256A8A647A_D3BF3FF7C9A2B84A_2201_UN,SC3=C(C=C2C1=NC5=C4C(=C1CCC2=N3)CCC4=CC6=C5CCC6)C#N
EE237B4D5EB9C88A_24F37317F9DB38CD_6041_UN,CC5=CC1=C(N=C(N=C1NC3COC2=C(C=C(C=C2F)F)C3)C4CC4)S5
F0BDB73077576BF4_0CF560B11A4E18D9_6041_UN,C2(=NC1=C(C=CC=C1)[N]3C=NC=C23)NC4C5=C(CCC4)C=C(C=C5)C#N
F6B9768059527C2D_AD92A4AD3EC058C6_6041_UN,C2(=C1CCCC1=NC(=N2)C3CC3)NCC(N(C)C)C4=C(C=CC=C4F)F
F73D1498704F2849_7066F648BCBB59D9_6041_UN,C1(=C(C2=C(N=N1)CCCC2)C#N)NC5CCC4=NC3=C(CCCC3)[N]4C5
F8E9DABA37B0FF28_179B2E82821E964D_2201_UN,FC1=CC3=C(C(=C1)F)C2=NC5=C4C(=C2CCO3)CCC4=CC6=C5CCC6
FCE746B525AD1437_AE5FA6E899BBB10A_6026_UN,[S](=O)(=O)(C2=CC1=C(C=CC=C1Br)S2)N5CCN(C3=C(C#N)C=NC4=C3C=CC=C4)CC5
FF0C8BE0B0650E4D_18170DD889B2351C_6041_UN,CC1=C(C3=C(C=C1)N=C2CCCCC2=C3NC4C5CCCC4CCC5)F
0DBC15B6FB5809F1_25430C8F0497A7B1_7019_UN,C(C3=NC1=C(OC2=C1C=CC=C2)C(=O)N3)=CC5CCC4CCCCC4C5
153F221D98A84C02_538127383DB45322_6031_UN,CC(C)N1N=C(CCC1=O)C(=O)OCC2=CC=C(C=C2)C#CC(F)(F)F
16BC45738FC7F9EA_6D373D786FBA2DCF_6041_DP,N1[C@@H]([C@H]2CC[C@@H]1C2)C3=NC=C(C=N3)NC(C)C4=CC5=C(C=C4)C=CC=C5
54B70811D064563A_385CEF23490D9DC7_6038_UN,N(C2=C1C=CC=C(C1=CC=C2)OC3=CC=C(C=C3)[N](=O)=O)C(C(C(CC)C)N5C(=O)C4=C(C=CC=C4)C5=O)=O
67F59C0DE71607FE_AD6C8E4DC3511913_2201_UN,C13=NC6=C5C(=C1C2(OCCO2)C4=C3C=CC=C4)CCC5=CC7=C6CCC7
6CF243B261DCAA9F_5449F1147EE7EB13_6003_UN,OC(=O)C1=C(C2=C(C=C1)[NH]N=N2)OC3=CC=C4C(=C3)C(NC4=O)=O
